INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,PRC,OPR_INTERVAL,GROUP
2022-02-03T00:15:00-00:00,2022-02-03T00:30:00-00:00,2022-02-02,17,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T01:15:00-00:00,2022-02-03T01:30:00-00:00,2022-02-02,18,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T02:15:00-00:00,2022-02-03T02:30:00-00:00,2022-02-02,19,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T03:15:00-00:00,2022-02-03T03:30:00-00:00,2022-02-02,20,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T04:15:00-00:00,2022-02-03T04:30:00-00:00,2022-02-02,21,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T05:15:00-00:00,2022-02-03T05:30:00-00:00,2022-02-02,22,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T06:15:00-00:00,2022-02-03T06:30:00-00:00,2022-02-02,23,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-03T07:15:00-00:00,2022-02-03T07:30:00-00:00,2022-02-02,24,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,2,7
2022-02-02T08:30:00-00:00,2022-02-02T08:45:00-00:00,2022-02-02,01,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T09:30:00-00:00,2022-02-02T09:45:00-00:00,2022-02-02,02,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T10:30:00-00:00,2022-02-02T10:45:00-00:00,2022-02-02,03,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T11:30:00-00:00,2022-02-02T11:45:00-00:00,2022-02-02,04,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T12:30:00-00:00,2022-02-02T12:45:00-00:00,2022-02-02,05,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T13:30:00-00:00,2022-02-02T13:45:00-00:00,2022-02-02,06,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T14:30:00-00:00,2022-02-02T14:45:00-00:00,2022-02-02,07,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T15:30:00-00:00,2022-02-02T15:45:00-00:00,2022-02-02,08,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T16:30:00-00:00,2022-02-02T16:45:00-00:00,2022-02-02,09,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T17:30:00-00:00,2022-02-02T17:45:00-00:00,2022-02-02,10,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T18:30:00-00:00,2022-02-02T18:45:00-00:00,2022-02-02,11,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T19:30:00-00:00,2022-02-02T19:45:00-00:00,2022-02-02,12,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T20:30:00-00:00,2022-02-02T20:45:00-00:00,2022-02-02,13,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,-11.11944,3,7
2022-02-02T21:30:00-00:00,2022-02-02T21:45:00-00:00,2022-02-02,14,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,-0.197,3,7
2022-02-02T22:30:00-00:00,2022-02-02T22:45:00-00:00,2022-02-02,15,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,-0.00147,3,7
2022-02-02T23:30:00-00:00,2022-02-02T23:45:00-00:00,2022-02-02,16,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T00:30:00-00:00,2022-02-03T00:45:00-00:00,2022-02-02,17,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T01:30:00-00:00,2022-02-03T01:45:00-00:00,2022-02-02,18,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T02:30:00-00:00,2022-02-03T02:45:00-00:00,2022-02-02,19,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T03:30:00-00:00,2022-02-03T03:45:00-00:00,2022-02-02,20,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T04:30:00-00:00,2022-02-03T04:45:00-00:00,2022-02-02,21,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T05:30:00-00:00,2022-02-03T05:45:00-00:00,2022-02-02,22,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T06:30:00-00:00,2022-02-03T06:45:00-00:00,2022-02-02,23,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-03T07:30:00-00:00,2022-02-03T07:45:00-00:00,2022-02-02,24,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,3,7
2022-02-02T08:45:00-00:00,2022-02-02T09:00:00-00:00,2022-02-02,01,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T09:45:00-00:00,2022-02-02T10:00:00-00:00,2022-02-02,02,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T10:45:00-00:00,2022-02-02T11:00:00-00:00,2022-02-02,03,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T11:45:00-00:00,2022-02-02T12:00:00-00:00,2022-02-02,04,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T12:45:00-00:00,2022-02-02T13:00:00-00:00,2022-02-02,05,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T13:45:00-00:00,2022-02-02T14:00:00-00:00,2022-02-02,06,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T14:45:00-00:00,2022-02-02T15:00:00-00:00,2022-02-02,07,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T15:45:00-00:00,2022-02-02T16:00:00-00:00,2022-02-02,08,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T16:45:00-00:00,2022-02-02T17:00:00-00:00,2022-02-02,09,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T17:45:00-00:00,2022-02-02T18:00:00-00:00,2022-02-02,10,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T18:45:00-00:00,2022-02-02T19:00:00-00:00,2022-02-02,11,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T19:45:00-00:00,2022-02-02T20:00:00-00:00,2022-02-02,12,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T20:45:00-00:00,2022-02-02T21:00:00-00:00,2022-02-02,13,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,-3.09404,4,7
2022-02-02T21:45:00-00:00,2022-02-02T22:00:00-00:00,2022-02-02,14,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,-10.33444,4,7
2022-02-02T22:45:00-00:00,2022-02-02T23:00:00-00:00,2022-02-02,15,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,-0.00149,4,7
2022-02-02T23:45:00-00:00,2022-02-03T00:00:00-00:00,2022-02-02,16,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T00:45:00-00:00,2022-02-03T01:00:00-00:00,2022-02-02,17,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T01:45:00-00:00,2022-02-03T02:00:00-00:00,2022-02-02,18,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T02:45:00-00:00,2022-02-03T03:00:00-00:00,2022-02-02,19,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T03:45:00-00:00,2022-02-03T04:00:00-00:00,2022-02-02,20,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T04:45:00-00:00,2022-02-03T05:00:00-00:00,2022-02-02,21,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T05:45:00-00:00,2022-02-03T06:00:00-00:00,2022-02-02,22,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T06:45:00-00:00,2022-02-03T07:00:00-00:00,2022-02-02,23,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-03T07:45:00-00:00,2022-02-03T08:00:00-00:00,2022-02-02,24,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCC,LMP_CONG_PRC,4C744C22_7_N001,ALL,1,0,4,7
2022-02-02T08:00:00-00:00,2022-02-02T08:15:00-00:00,2022-02-02,01,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,52.02071,1,8
2022-02-02T09:00:00-00:00,2022-02-02T09:15:00-00:00,2022-02-02,02,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,51.16256,1,8
2022-02-02T10:00:00-00:00,2022-02-02T10:15:00-00:00,2022-02-02,03,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,50.11556,1,8
2022-02-02T11:00:00-00:00,2022-02-02T11:15:00-00:00,2022-02-02,04,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,47.44344,1,8
2022-02-02T12:00:00-00:00,2022-02-02T12:15:00-00:00,2022-02-02,05,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,47.65753,1,8
2022-02-02T13:00:00-00:00,2022-02-02T13:15:00-00:00,2022-02-02,06,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,56.58138,1,8
2022-02-02T14:00:00-00:00,2022-02-02T14:15:00-00:00,2022-02-02,07,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,68.02514,1,8
2022-02-02T15:00:00-00:00,2022-02-02T15:15:00-00:00,2022-02-02,08,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,85.36018,1,8
2022-02-02T16:00:00-00:00,2022-02-02T16:15:00-00:00,2022-02-02,09,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,56.84211,1,8
2022-02-02T17:00:00-00:00,2022-02-02T17:15:00-00:00,2022-02-02,10,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,39.31735,1,8
2022-02-02T18:00:00-00:00,2022-02-02T18:15:00-00:00,2022-02-02,11,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,37.38517,1,8
2022-02-02T19:00:00-00:00,2022-02-02T19:15:00-00:00,2022-02-02,12,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,32.83551,1,8
2022-02-02T20:00:00-00:00,2022-02-02T20:15:00-00:00,2022-02-02,13,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,22.99,1,8
2022-02-02T21:00:00-00:00,2022-02-02T21:15:00-00:00,2022-02-02,14,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,22.06602,1,8
2022-02-02T22:00:00-00:00,2022-02-02T22:15:00-00:00,2022-02-02,15,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,20.48887,1,8
2022-02-02T23:00:00-00:00,2022-02-02T23:15:00-00:00,2022-02-02,16,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,16.93272,1,8
2022-02-03T00:00:00-00:00,2022-02-03T00:15:00-00:00,2022-02-02,17,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,38.192,1,8
2022-02-03T01:00:00-00:00,2022-02-03T01:15:00-00:00,2022-02-02,18,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,68.71755,1,8
2022-02-03T02:00:00-00:00,2022-02-03T02:15:00-00:00,2022-02-02,19,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,88.4812,1,8
2022-02-03T03:00:00-00:00,2022-02-03T03:15:00-00:00,2022-02-02,20,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,80.03493,1,8
2022-02-03T04:00:00-00:00,2022-02-03T04:15:00-00:00,2022-02-02,21,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,81.69285,1,8
2022-02-03T05:00:00-00:00,2022-02-03T05:15:00-00:00,2022-02-02,22,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,68.11869,1,8
2022-02-03T06:00:00-00:00,2022-02-03T06:15:00-00:00,2022-02-02,23,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,61.6152,1,8
2022-02-03T07:00:00-00:00,2022-02-03T07:15:00-00:00,2022-02-02,24,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,58.68043,1,8
2022-02-02T08:15:00-00:00,2022-02-02T08:30:00-00:00,2022-02-02,01,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,50.98001,2,8
2022-02-02T09:15:00-00:00,2022-02-02T09:30:00-00:00,2022-02-02,02,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,51.00479,2,8
2022-02-02T10:15:00-00:00,2022-02-02T10:30:00-00:00,2022-02-02,03,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,50.07801,2,8
2022-02-02T11:15:00-00:00,2022-02-02T11:30:00-00:00,2022-02-02,04,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,49.13973,2,8
2022-02-02T12:15:00-00:00,2022-02-02T12:30:00-00:00,2022-02-02,05,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,49.39024,2,8
2022-02-02T13:15:00-00:00,2022-02-02T13:30:00-00:00,2022-02-02,06,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,72.8737,2,8
2022-02-02T14:15:00-00:00,2022-02-02T14:30:00-00:00,2022-02-02,07,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,79.49123,2,8
2022-02-02T15:15:00-00:00,2022-02-02T15:30:00-00:00,2022-02-02,08,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,71.54693,2,8
2022-02-02T16:15:00-00:00,2022-02-02T16:30:00-00:00,2022-02-02,09,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,47.87354,2,8
2022-02-02T17:15:00-00:00,2022-02-02T17:30:00-00:00,2022-02-02,10,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,39.51109,2,8
2022-02-02T18:15:00-00:00,2022-02-02T18:30:00-00:00,2022-02-02,11,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,33.54862,2,8
2022-02-02T19:15:00-00:00,2022-02-02T19:30:00-00:00,2022-02-02,12,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,32.69203,2,8
2022-02-02T20:15:00-00:00,2022-02-02T20:30:00-00:00,2022-02-02,13,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,22.87914,2,8
2022-02-02T21:15:00-00:00,2022-02-02T21:30:00-00:00,2022-02-02,14,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,21.45508,2,8
2022-02-02T22:15:00-00:00,2022-02-02T22:30:00-00:00,2022-02-02,15,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,24.06224,2,8
2022-02-02T23:15:00-00:00,2022-02-02T23:30:00-00:00,2022-02-02,16,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,23.39504,2,8
2022-02-03T00:15:00-00:00,2022-02-03T00:30:00-00:00,2022-02-02,17,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,48.24855,2,8
2022-02-03T01:15:00-00:00,2022-02-03T01:30:00-00:00,2022-02-02,18,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,76.85012,2,8
2022-02-03T02:15:00-00:00,2022-02-03T02:30:00-00:00,2022-02-02,19,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,84.88747,2,8
2022-02-03T03:15:00-00:00,2022-02-03T03:30:00-00:00,2022-02-02,20,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,74.22553,2,8
2022-02-03T04:15:00-00:00,2022-02-03T04:30:00-00:00,2022-02-02,21,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,75.77831,2,8
2022-02-03T05:15:00-00:00,2022-02-03T05:30:00-00:00,2022-02-02,22,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,62.13289,2,8
2022-02-03T06:15:00-00:00,2022-02-03T06:30:00-00:00,2022-02-02,23,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,55.1624,2,8
2022-02-03T07:15:00-00:00,2022-02-03T07:30:00-00:00,2022-02-02,24,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,53.95704,2,8
2022-02-02T08:30:00-00:00,2022-02-02T08:45:00-00:00,2022-02-02,01,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,53.52331,3,8
2022-02-02T09:30:00-00:00,2022-02-02T09:45:00-00:00,2022-02-02,02,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,50.3483,3,8
2022-02-02T10:30:00-00:00,2022-02-02T10:45:00-00:00,2022-02-02,03,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,49.04705,3,8
2022-02-02T11:30:00-00:00,2022-02-02T11:45:00-00:00,2022-02-02,04,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,49.76585,3,8
2022-02-02T12:30:00-00:00,2022-02-02T12:45:00-00:00,2022-02-02,05,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,60.07555,3,8
2022-02-02T13:30:00-00:00,2022-02-02T13:45:00-00:00,2022-02-02,06,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,72.90717,3,8
2022-02-02T14:30:00-00:00,2022-02-02T14:45:00-00:00,2022-02-02,07,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,91.84451,3,8
2022-02-02T15:30:00-00:00,2022-02-02T15:45:00-00:00,2022-02-02,08,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,58.70409,3,8
2022-02-02T16:30:00-00:00,2022-02-02T16:45:00-00:00,2022-02-02,09,4C744C22_7_N001,4C744C22_7_N001,4C744C22_7_N001,RTPD,MCE,LMP_ENE_PRC,4C744C22_7_N001,ALL,1,39.14917,3,8
